"polygon_id","polygon_name","polygon_level","polygon_version","country","business_vertical","activity_quantile","latitude","longitude","ds"
"BRA.21.305_1","Porto Alegre","GADM2","3.6","BR","Manufacturing","0.38544855121207366","-31.249580286309197","-51.51030405054193","2024-07-02"
"BRA.21.33_1","Barra do Ribeiro","GADM2","3.6","BR","Professional Services","0.5061598481582472","-30.374066081179084","-51.3575378468892","2024-07-02"
"BRA.21.33_1","Barra do Ribeiro","GADM2","3.6","BR","All","0.5123827749475988","-30.374066081179084","-51.3575378468892","2024-07-02"
"BRA.21.33_1","Barra do Ribeiro","GADM2","3.6","BR","Lifestyle Services","0.5933853944581541","-30.374066081179084","-51.3575378468892","2024-07-02"
"BRA.21.33_1","Barra do Ribeiro","GADM2","3.6","BR","Public Good","0.63956506693184","-30.374066081179084","-51.3575378468892","2024-07-02"
"BRA.21.33_1","Barra do Ribeiro","GADM2","3.6","BR","Restaurants","0.1876359450478366","-30.374066081179084","-51.3575378468892","2024-07-02"
"BRA.21.33_1","Barra do Ribeiro","GADM2","3.6","BR","Home Services","0.5154882628419017","-30.374066081179084","-51.3575378468892","2024-07-02"
"BRA.21.33_1","Barra do Ribeiro","GADM2","3.6","BR","Retail","0.5600113389073674","-30.374066081179084","-51.3575378468892","2024-07-02"
"BRA.21.33_1","Barra do Ribeiro","GADM2","3.6","BR","Travel","0.29118081826905906","-30.374066081179084","-51.3575378468892","2024-07-02"
"BRA.24.288_1","Vitor Meireles","GADM2","3.6","BR","All","0.6339912590985083","-26.826538816077125","-49.84510061334226","2024-07-02"
"BRA.24.173_1","Nova Trento","GADM2","3.6","BR","Public Good","0.5713358931360925","-27.313500593784497","-49.04241233814823","2024-07-02"
"BRA.24.173_1","Nova Trento","GADM2","3.6","BR","Home Services","0.23130593945276873","-27.313500593784497","-49.04241233814823","2024-07-02"
"BRA.24.173_1","Nova Trento","GADM2","3.6","BR","Local Events","0.5572123485692767","-27.313500593784497","-49.04241233814823","2024-07-02"
"BRA.24.173_1","Nova Trento","GADM2","3.6","BR","Professional Services","0.36290430589077877","-27.313500593784497","-49.04241233814823","2024-07-02"
"BRA.24.173_1","Nova Trento","GADM2","3.6","BR","Business & Utility Services","0.44835630070479343","-27.313500593784497","-49.04241233814823","2024-07-02"
"BRA.24.173_1","Nova Trento","GADM2","3.6","BR","All","0.5029532765407885","-27.313500593784497","-49.04241233814823","2024-07-02"
"BRA.24.173_1","Nova Trento","GADM2","3.6","BR","Retail","0.6076258946419036","-27.313500593784497","-49.04241233814823","2024-07-02"
"BRA.24.173_1","Nova Trento","GADM2","3.6","BR","Lifestyle Services","0.3795632632786003","-27.313500593784497","-49.04241233814823","2024-07-02"
"BRA.24.173_1","Nova Trento","GADM2","3.6","BR","Restaurants","0.6733267026776888","-27.313500593784497","-49.04241233814823","2024-07-02"
"BRA.21.237_1","Mato Leitão","GADM2","3.6","BR","Retail","0.5967709766472534","-29.524559410508033","-52.13565516984579","2024-07-02"
"BRA.21.237_1","Mato Leitão","GADM2","3.6","BR","All","0.6470923221004788","-29.524559410508033","-52.13565516984579","2024-07-02"
"BRA.21.285_1","Parobé","GADM2","3.6","BR","Home Services","0.6251166253072099","-29.659370951795626","-50.855745490741974","2024-07-02"
"BRA.21.285_1","Parobé","GADM2","3.6","BR","Public Good","0.7057449108680606","-29.659370951795626","-50.855745490741974","2024-07-02"
"BRA.21.285_1","Parobé","GADM2","3.6","BR","Grocery & Convenience Stores","0.20039304549828343","-29.659370951795626","-50.855745490741974","2024-07-02"
"BRA.21.285_1","Parobé","GADM2","3.6","BR","All","0.5243545186836994","-29.659370951795626","-50.855745490741974","2024-07-02"
"BRA.21.285_1","Parobé","GADM2","3.6","BR","Local Events","0.5184413199803508","-29.659370951795626","-50.855745490741974","2024-07-02"
"BRA.21.285_1","Parobé","GADM2","3.6","BR","Retail","0.49032307396112274","-29.659370951795626","-50.855745490741974","2024-07-02"
"BRA.21.285_1","Parobé","GADM2","3.6","BR","Professional Services","0.6232221713143707","-29.659370951795626","-50.855745490741974","2024-07-02"
"BRA.21.285_1","Parobé","GADM2","3.6","BR","Business & Utility Services","0.6245044259628704","-29.659370951795626","-50.855745490741974","2024-07-02"
"BRA.21.178_1","Guarani das Missões","GADM2","3.6","BR","Home Services","0.7366932904487796","-28.168112065852817","-54.586306607859434","2024-07-02"
"BRA.21.178_1","Guarani das Missões","GADM2","3.6","BR","Retail","0.44812881680439","-28.168112065852817","-54.586306607859434","2024-07-02"
"BRA.21.178_1","Guarani das Missões","GADM2","3.6","BR","Restaurants","0.502818860204714","-28.168112065852817","-54.586306607859434","2024-07-02"
"BRA.21.178_1","Guarani das Missões","GADM2","3.6","BR","All","0.48692342888704276","-28.168112065852817","-54.586306607859434","2024-07-02"
"BRA.24.290_1","Xanxerê","GADM2","3.6","BR","All","0.6243591228946321","-26.872553993641226","-52.410122476743084","2024-07-02"
"BRA.24.290_1","Xanxerê","GADM2","3.6","BR","Professional Services","0.6140040092019828","-26.872553993641226","-52.410122476743084","2024-07-02"
"BRA.24.290_1","Xanxerê","GADM2","3.6","BR","Grocery & Convenience Stores","0.6403735030565406","-26.872553993641226","-52.410122476743084","2024-07-02"
"BRA.24.290_1","Xanxerê","GADM2","3.6","BR","Travel","0.6315513585186098","-26.872553993641226","-52.410122476743084","2024-07-02"
"BRA.24.290_1","Xanxerê","GADM2","3.6","BR","Home Services","0.5186440582745308","-26.872553993641226","-52.410122476743084","2024-07-02"
"BRA.24.290_1","Xanxerê","GADM2","3.6","BR","Lifestyle Services","0.7693781604591816","-26.872553993641226","-52.410122476743084","2024-07-02"
"BRA.24.290_1","Xanxerê","GADM2","3.6","BR","Public Good","0.4740569557605085","-26.872553993641226","-52.410122476743084","2024-07-02"
"BRA.24.290_1","Xanxerê","GADM2","3.6","BR","Restaurants","0.5606938367347807","-26.872553993641226","-52.410122476743084","2024-07-02"
"BRA.24.290_1","Xanxerê","GADM2","3.6","BR","Local Events","0.12004785466164877","-26.872553993641226","-52.410122476743084","2024-07-02"
"BRA.24.290_1","Xanxerê","GADM2","3.6","BR","Retail","0.6269058005241707","-26.872553993641226","-52.410122476743084","2024-07-02"
