"polygon_id","polygon_name","polygon_level","polygon_version","country","business_vertical","activity_quantile","latitude","longitude","ds"
"BRA.24.234_1","Santa Terezinha","GADM2","3.6","BR","All","0.5069748365443958","-26.667546612728138","-50.0057411824685","2024-06-22"
"BRA.24.234_1","Santa Terezinha","GADM2","3.6","BR","Retail","0.337280642303902","-26.667546612728138","-50.0057411824685","2024-06-22"
"BRA.24.261_1","Serra Alta","GADM2","3.6","BR","All","0.5100003569905731","-26.692544092082713","-53.02580901987531","2024-06-22"
"BRA.24.166_1","Monte Carlo","GADM2","3.6","BR","All","0.5389529363334719","-27.188630546989938","-50.94082389522905","2024-06-22"
"BRA.24.166_1","Monte Carlo","GADM2","3.6","BR","Retail","0.5383233800763295","-27.188630546989938","-50.94082389522905","2024-06-22"
"BRA.21.139_1","Erval Grande","GADM2","3.6","BR","All","0.5601150012581921","-27.351414741259372","-52.58091247770877","2024-06-22"
"BRA.21.139_1","Erval Grande","GADM2","3.6","BR","Retail","0.5339943696840043","-27.351414741259372","-52.58091247770877","2024-06-22"
"BRA.21.275_1","Osório","GADM2","3.6","BR","Local Events","0.6704069951393273","-29.91625566519326","-50.26792317858413","2024-06-22"
"BRA.21.275_1","Osório","GADM2","3.6","BR","Lifestyle Services","0.4241572501545948","-29.91625566519326","-50.26792317858413","2024-06-22"
"BRA.21.275_1","Osório","GADM2","3.6","BR","Public Good","0.46419817726822143","-29.91625566519326","-50.26792317858413","2024-06-22"
"BRA.21.275_1","Osório","GADM2","3.6","BR","All","0.5620364778349882","-29.91625566519326","-50.26792317858413","2024-06-22"
"BRA.21.275_1","Osório","GADM2","3.6","BR","Professional Services","0.6704512379838281","-29.91625566519326","-50.26792317858413","2024-06-22"
"BRA.21.275_1","Osório","GADM2","3.6","BR","Retail","0.5343277017972242","-29.91625566519326","-50.26792317858413","2024-06-22"
"BRA.21.275_1","Osório","GADM2","3.6","BR","Grocery & Convenience Stores","0.46626457816947237","-29.91625566519326","-50.26792317858413","2024-06-22"
"BRA.21.275_1","Osório","GADM2","3.6","BR","Business & Utility Services","0.2698722078385888","-29.91625566519326","-50.26792317858413","2024-06-22"
"BRA.21.275_1","Osório","GADM2","3.6","BR","Travel","0.2635619570505314","-29.91625566519326","-50.26792317858413","2024-06-22"
"BRA.21.275_1","Osório","GADM2","3.6","BR","Home Services","0.5128251676756338","-29.91625566519326","-50.26792317858413","2024-06-22"
"BRA.21.275_1","Osório","GADM2","3.6","BR","Restaurants","0.6557371149734385","-29.91625566519326","-50.26792317858413","2024-06-22"
"BRA.21.284_1","Pareci Novo","GADM2","3.6","BR","All","0.48161410942399463","-29.610774562459493","-51.422640545955204","2024-06-22"
"BRA.21.284_1","Pareci Novo","GADM2","3.6","BR","Retail","0.5916375685948241","-29.610774562459493","-51.422640545955204","2024-06-22"
"BRA.21.345_1","Santa Vitória do Palmar","GADM2","3.6","BR","Public Good","0.6376239892231378","-33.16200899742825","-53.00748919252774","2024-06-22"
"BRA.21.345_1","Santa Vitória do Palmar","GADM2","3.6","BR","Grocery & Convenience Stores","0.7253980547403787","-33.16200899742825","-53.00748919252774","2024-06-22"
"BRA.21.345_1","Santa Vitória do Palmar","GADM2","3.6","BR","Home Services","0.3614679682576143","-33.16200899742825","-53.00748919252774","2024-06-22"
"BRA.21.345_1","Santa Vitória do Palmar","GADM2","3.6","BR","Retail","0.6809409556751548","-33.16200899742825","-53.00748919252774","2024-06-22"
"BRA.21.345_1","Santa Vitória do Palmar","GADM2","3.6","BR","Lifestyle Services","0.3402524232870711","-33.16200899742825","-53.00748919252774","2024-06-22"
"BRA.21.345_1","Santa Vitória do Palmar","GADM2","3.6","BR","Restaurants","0.5962899895899847","-33.16200899742825","-53.00748919252774","2024-06-22"
"BRA.21.345_1","Santa Vitória do Palmar","GADM2","3.6","BR","Professional Services","0.5843117716573276","-33.16200899742825","-53.00748919252774","2024-06-22"
"BRA.21.345_1","Santa Vitória do Palmar","GADM2","3.6","BR","Travel","0.3237012432181028","-33.16200899742825","-53.00748919252774","2024-06-22"
"BRA.21.345_1","Santa Vitória do Palmar","GADM2","3.6","BR","All","0.603182972262992","-33.16200899742825","-53.00748919252774","2024-06-22"
"BRA.21.345_1","Santa Vitória do Palmar","GADM2","3.6","BR","Local Events","0.19987872803875764","-33.16200899742825","-53.00748919252774","2024-06-22"
"BRA.21.345_1","Santa Vitória do Palmar","GADM2","3.6","BR","Business & Utility Services","0.4157819857378304","-33.16200899742825","-53.00748919252774","2024-06-22"
"BRA.24.65_1","Cerro Negro","GADM2","3.6","BR","All","0.23594066462160182","-27.775736354582644","-50.93225049603014","2024-06-22"
"BRA.21.3_1","Ajuricaba","GADM2","3.6","BR","Business & Utility Services","0.5502096537985918","-28.21035527095352","-53.73715948090092","2024-06-22"
"BRA.21.3_1","Ajuricaba","GADM2","3.6","BR","Retail","0.6234267553327112","-28.21035527095352","-53.73715948090092","2024-06-22"
"BRA.21.3_1","Ajuricaba","GADM2","3.6","BR","All","0.5462465761717942","-28.21035527095352","-53.73715948090092","2024-06-22"
"BRA.24.287_1","Videira","GADM2","3.6","BR","All","0.5483518835765947","-27.005816030633298","-51.126874942686534","2024-06-22"
"BRA.24.287_1","Videira","GADM2","3.6","BR","Public Good","0.4676517982185599","-27.005816030633298","-51.126874942686534","2024-06-22"
"BRA.24.287_1","Videira","GADM2","3.6","BR","Business & Utility Services","0.4342482000355387","-27.005816030633298","-51.126874942686534","2024-06-22"
"BRA.24.287_1","Videira","GADM2","3.6","BR","Home Services","0.6726563865253328","-27.005816030633298","-51.126874942686534","2024-06-22"
"BRA.24.287_1","Videira","GADM2","3.6","BR","Retail","0.553358412378432","-27.005816030633298","-51.126874942686534","2024-06-22"
"BRA.24.287_1","Videira","GADM2","3.6","BR","Lifestyle Services","0.6596816026862716","-27.005816030633298","-51.126874942686534","2024-06-22"
"BRA.24.287_1","Videira","GADM2","3.6","BR","Local Events","0.13967138415236316","-27.005816030633298","-51.126874942686534","2024-06-22"
"BRA.24.287_1","Videira","GADM2","3.6","BR","Professional Services","0.47415141845713443","-27.005816030633298","-51.126874942686534","2024-06-22"
"BRA.24.287_1","Videira","GADM2","3.6","BR","Restaurants","0.5460777359560167","-27.005816030633298","-51.126874942686534","2024-06-22"
"BRA.24.287_1","Videira","GADM2","3.6","BR","Grocery & Convenience Stores","0.5249378387555649","-27.005816030633298","-51.126874942686534","2024-06-22"
"BRA.24.28_1","Balneário Camboriú","GADM2","3.6","BR","All","0.5943461771767612","-26.446987185185833","-48.654823203070315","2024-06-22"
"BRA.24.28_1","Balneário Camboriú","GADM2","3.6","BR","Retail","0.5927214719553922","-26.446987185185833","-48.654823203070315","2024-06-22"
"BRA.21.79_1","Capitão","GADM2","3.6","BR","Restaurants","0.39362049163050966","-31.777926171774446","-52.452022698756615","2024-06-22"
"BRA.21.79_1","Capitão","GADM2","3.6","BR","Retail","0.592354022923258","-31.777926171774446","-52.452022698756615","2024-06-22"
"BRA.21.79_1","Capitão","GADM2","3.6","BR","Professional Services","0.6480655536556187","-31.777926171774446","-52.452022698756615","2024-06-22"
"BRA.21.79_1","Capitão","GADM2","3.6","BR","Public Good","0.5128378049004311","-31.777926171774446","-52.452022698756615","2024-06-22"
"BRA.21.79_1","Capitão","GADM2","3.6","BR","Lifestyle Services","0.2701929603188281","-31.777926171774446","-52.452022698756615","2024-06-22"
"BRA.21.79_1","Capitão","GADM2","3.6","BR","Home Services","0.6341998708966062","-31.777926171774446","-52.452022698756615","2024-06-22"
"BRA.21.79_1","Capitão","GADM2","3.6","BR","All","0.5288028226912556","-31.777926171774446","-52.452022698756615","2024-06-22"
"BRA.16.101_1","Dois Vizinhos","GADM2","3.6","BR","Retail","0.6006391745615034","-25.750011288920536","-53.075284874134695","2024-06-22"
"BRA.21.104_1","Colorado","GADM2","3.6","BR","All","0.9147609758609043","-28.473057217048314","-52.991156460140594","2024-06-22"
"BRA.16.391_1","União da Vitória","GADM2","3.6","BR","Home Services","0.4268235838288477","-26.109437877179246","-51.074883747625464","2024-06-22"
"BRA.16.391_1","União da Vitória","GADM2","3.6","BR","Public Good","0.6425934105227139","-26.109437877179246","-51.074883747625464","2024-06-22"
"BRA.16.391_1","União da Vitória","GADM2","3.6","BR","Lifestyle Services","0.6819474021178686","-26.109437877179246","-51.074883747625464","2024-06-22"
"BRA.16.391_1","União da Vitória","GADM2","3.6","BR","Professional Services","0.6142641602176798","-26.109437877179246","-51.074883747625464","2024-06-22"
"BRA.16.391_1","União da Vitória","GADM2","3.6","BR","Grocery & Convenience Stores","0.5036208485261446","-26.109437877179246","-51.074883747625464","2024-06-22"
"BRA.16.391_1","União da Vitória","GADM2","3.6","BR","Restaurants","0.4941874184565512","-26.109437877179246","-51.074883747625464","2024-06-22"
"BRA.16.391_1","União da Vitória","GADM2","3.6","BR","Travel","0.6048484908172478","-26.109437877179246","-51.074883747625464","2024-06-22"
"BRA.16.391_1","União da Vitória","GADM2","3.6","BR","Business & Utility Services","0.6733320297482528","-26.109437877179246","-51.074883747625464","2024-06-22"
"BRA.16.391_1","União da Vitória","GADM2","3.6","BR","Local Events","0.532646609086138","-26.109437877179246","-51.074883747625464","2024-06-22"
