"polygon_id","polygon_name","polygon_level","polygon_version","country","business_vertical","activity_quantile","latitude","longitude","ds"
"BRA.21.260_1","Nova Candelária","GADM2","3.6","BR","All","0.7123114284225008","-27.595907838112304","-54.124445717627125","2024-07-01"
"BRA.21.260_1","Nova Candelária","GADM2","3.6","BR","Business & Utility Services","0.6328594104527567","-27.595907838112304","-54.124445717627125","2024-07-01"
"BRA.21.260_1","Nova Candelária","GADM2","3.6","BR","Retail","0.7163422849925688","-27.595907838112304","-54.124445717627125","2024-07-01"
"BRA.21.1_1","Água Santa","GADM2","3.6","BR","All","0.5897771318432639","-28.212499279957743","-52.03368566730899","2024-07-01"
"BRA.21.317_1","Quinze de Novembro","GADM2","3.6","BR","All","0.6810095478511423","-28.757077147557556","-53.116557546410064","2024-07-01"
"BRA.21.317_1","Quinze de Novembro","GADM2","3.6","BR","Retail","0.6278253998183975","-28.757077147557556","-53.116557546410064","2024-07-01"
"BRA.21.334_1","Salto do Jacuí","GADM2","3.6","BR","Lifestyle Services","0.30001177657423345","-29.062218397259503","-53.184103332166146","2024-07-01"
"BRA.21.334_1","Salto do Jacuí","GADM2","3.6","BR","Home Services","0.4066720968526175","-29.062218397259503","-53.184103332166146","2024-07-01"
"BRA.21.334_1","Salto do Jacuí","GADM2","3.6","BR","Professional Services","0.38371719109791735","-29.062218397259503","-53.184103332166146","2024-07-01"
"BRA.21.334_1","Salto do Jacuí","GADM2","3.6","BR","All","0.49114585559501495","-29.062218397259503","-53.184103332166146","2024-07-01"
"BRA.21.334_1","Salto do Jacuí","GADM2","3.6","BR","Restaurants","0.4630529882273769","-29.062218397259503","-53.184103332166146","2024-07-01"
"BRA.16.364_1","Saudade do Iguaçu","GADM2","3.6","BR","All","0.6299797965446531","-25.713230203388203","-52.60445958119446","2024-07-01"
"BRA.24.258_1","Saudades","GADM2","3.6","BR","Home Services","0.46313399516076553","-26.897009758928085","-53.04018534778747","2024-07-01"
"BRA.24.258_1","Saudades","GADM2","3.6","BR","Professional Services","0.7988150086850646","-26.897009758928085","-53.04018534778747","2024-07-01"
"BRA.24.258_1","Saudades","GADM2","3.6","BR","Business & Utility Services","0.6581912355931248","-26.897009758928085","-53.04018534778747","2024-07-01"
"BRA.24.258_1","Saudades","GADM2","3.6","BR","All","0.6754737238330956","-26.897009758928085","-53.04018534778747","2024-07-01"
"BRA.24.258_1","Saudades","GADM2","3.6","BR","Retail","0.6068024872988236","-26.897009758928085","-53.04018534778747","2024-07-01"
"BRA.21.334_1","Salto do Jacuí","GADM2","3.6","BR","Retail","0.5211688306708487","-29.062218397259503","-53.184103332166146","2024-07-01"
"BRA.21.166_1","General Câmara","GADM2","3.6","BR","All","0.45910114533114726","-29.862905875331258","-51.91406086511647","2024-07-01"
"BRA.21.166_1","General Câmara","GADM2","3.6","BR","Retail","0.37099037346374103","-29.862905875331258","-51.91406086511647","2024-07-01"
"BRA.21.86_1","Caseiros","GADM2","3.6","BR","All","0.536658979992649","-28.247072869563024","-51.74233188816454","2024-07-01"
"BRA.24.143_1","Laguna","GADM2","3.6","BR","Retail","0.4943115868341115","-28.481809894146163","-48.84657537445789","2024-07-01"
"BRA.24.143_1","Laguna","GADM2","3.6","BR","Professional Services","0.7099928114382378","-28.481809894146163","-48.84657537445789","2024-07-01"
"BRA.24.143_1","Laguna","GADM2","3.6","BR","Restaurants","0.5752368473290757","-28.481809894146163","-48.84657537445789","2024-07-01"
"BRA.21.43_1","Boa Vista do Sul","GADM2","3.6","BR","All","0.4248292563279765","-29.35167610151247","-51.67222781993326","2024-07-01"
"BRA.21.76_1","Capão da Canoa","GADM2","3.6","BR","Professional Services","0.5344824855135953","-29.925576367314864","-50.901824332656076","2024-07-01"
"BRA.21.76_1","Capão da Canoa","GADM2","3.6","BR","Public Good","0.23568236552680588","-29.925576367314864","-50.901824332656076","2024-07-01"
"BRA.21.76_1","Capão da Canoa","GADM2","3.6","BR","Business & Utility Services","0.7076412615418078","-29.925576367314864","-50.901824332656076","2024-07-01"
"BRA.21.76_1","Capão da Canoa","GADM2","3.6","BR","All","0.5409411478172943","-29.925576367314864","-50.901824332656076","2024-07-01"
"BRA.21.76_1","Capão da Canoa","GADM2","3.6","BR","Retail","0.45528661079962457","-29.925576367314864","-50.901824332656076","2024-07-01"
"BRA.21.76_1","Capão da Canoa","GADM2","3.6","BR","Restaurants","0.5864939047861476","-29.925576367314864","-50.901824332656076","2024-07-01"
"BRA.21.76_1","Capão da Canoa","GADM2","3.6","BR","Home Services","0.6712030636054315","-29.925576367314864","-50.901824332656076","2024-07-01"
"BRA.21.76_1","Capão da Canoa","GADM2","3.6","BR","Lifestyle Services","0.17162270119859951","-29.925576367314864","-50.901824332656076","2024-07-01"
"BRA.24.57_1","Canelinha","GADM2","3.6","BR","Professional Services","0.5467361097762303","-27.23511276612617","-48.80285369284651","2024-07-01"
"BRA.24.57_1","Canelinha","GADM2","3.6","BR","Retail","0.46668499326299445","-27.23511276612617","-48.80285369284651","2024-07-01"
"BRA.24.57_1","Canelinha","GADM2","3.6","BR","Public Good","0.19010036108657788","-27.23511276612617","-48.80285369284651","2024-07-01"
"BRA.24.57_1","Canelinha","GADM2","3.6","BR","All","0.5016438250622606","-27.23511276612617","-48.80285369284651","2024-07-01"
"BRA.24.57_1","Canelinha","GADM2","3.6","BR","Business & Utility Services","0.36512316189679134","-27.23511276612617","-48.80285369284651","2024-07-01"
"BRA.24.57_1","Canelinha","GADM2","3.6","BR","Home Services","0.5758982722158876","-27.23511276612617","-48.80285369284651","2024-07-01"
"BRA.21.128_1","Doutor Maurício Cardoso","GADM2","3.6","BR","Retail","0.4708065962859041","-27.488038267074874","-54.36578921328758","2024-07-01"
"BRA.21.128_1","Doutor Maurício Cardoso","GADM2","3.6","BR","All","0.5084679025634018","-27.488038267074874","-54.36578921328758","2024-07-01"
"BRA.21.311_1","Presidente Lucena","GADM2","3.6","BR","All","0.47470289973947494","-29.524573070912414","-51.174021775235865","2024-07-01"
"BRA.21.311_1","Presidente Lucena","GADM2","3.6","BR","Home Services","0.48567517816216993","-29.524573070912414","-51.174021775235865","2024-07-01"
"BRA.21.311_1","Presidente Lucena","GADM2","3.6","BR","Retail","0.5062724689261436","-29.524573070912414","-51.174021775235865","2024-07-01"
"BRA.24.243_1","São Francisco do Sul","GADM2","3.6","BR","Retail","0.5571333669648967","-26.265974345767102","-48.631887259473785","2024-07-01"
"BRA.24.243_1","São Francisco do Sul","GADM2","3.6","BR","Travel","0.16475251223222892","-26.265974345767102","-48.631887259473785","2024-07-01"
"BRA.24.243_1","São Francisco do Sul","GADM2","3.6","BR","Business & Utility Services","0.5675122849432972","-26.265974345767102","-48.631887259473785","2024-07-01"
"BRA.24.243_1","São Francisco do Sul","GADM2","3.6","BR","Restaurants","0.48117323173882426","-26.265974345767102","-48.631887259473785","2024-07-01"
"BRA.21.347_1","Santana do Livramento","GADM2","3.6","BR","All","0.6170091799593422","-30.743159209615385","-55.558687395413514","2024-07-01"
"BRA.16.215_1","Marmeleiro","GADM2","3.6","BR","Grocery & Convenience Stores","0.40877971105217004","-26.246380636234885","-53.09315902244554","2024-07-01"
"BRA.16.215_1","Marmeleiro","GADM2","3.6","BR","Restaurants","0.424472208262823","-26.246380636234885","-53.09315902244554","2024-07-01"
"BRA.16.215_1","Marmeleiro","GADM2","3.6","BR","Lifestyle Services","0.47130908473694705","-26.246380636234885","-53.09315902244554","2024-07-01"
"BRA.16.215_1","Marmeleiro","GADM2","3.6","BR","Business & Utility Services","0.6021133266489127","-26.246380636234885","-53.09315902244554","2024-07-01"
"BRA.16.215_1","Marmeleiro","GADM2","3.6","BR","Retail","0.40552708383117586","-26.246380636234885","-53.09315902244554","2024-07-01"
"BRA.16.215_1","Marmeleiro","GADM2","3.6","BR","Home Services","0.20754321131955386","-26.246380636234885","-53.09315902244554","2024-07-01"
"BRA.16.215_1","Marmeleiro","GADM2","3.6","BR","Professional Services","0.5957382311658502","-26.246380636234885","-53.09315902244554","2024-07-01"
"BRA.16.215_1","Marmeleiro","GADM2","3.6","BR","All","0.41272589063738707","-26.246380636234885","-53.09315902244554","2024-07-01"
"BRA.21.62_1","Cambará do Sul","GADM2","3.6","BR","Restaurants","0.8150300917687562","-29.062810310912564","-50.135691339297495","2024-07-01"
"BRA.21.62_1","Cambará do Sul","GADM2","3.6","BR","Local Events","0.6563629275464529","-29.062810310912564","-50.135691339297495","2024-07-01"
"BRA.21.62_1","Cambará do Sul","GADM2","3.6","BR","Travel","0.7952710037304618","-29.062810310912564","-50.135691339297495","2024-07-01"
"BRA.21.62_1","Cambará do Sul","GADM2","3.6","BR","All","0.8530942129695215","-29.062810310912564","-50.135691339297495","2024-07-01"
"BRA.21.62_1","Cambará do Sul","GADM2","3.6","BR","Retail","0.39989158868978286","-29.062810310912564","-50.135691339297495","2024-07-01"
"BRA.24.244_1","São João Batista","GADM2","3.6","BR","Grocery & Convenience Stores","0.771967897172251","-27.333912383678822","-48.86606254044199","2024-07-01"
"BRA.24.244_1","São João Batista","GADM2","3.6","BR","Lifestyle Services","0.2602361497590084","-27.333912383678822","-48.86606254044199","2024-07-01"
"BRA.24.244_1","São João Batista","GADM2","3.6","BR","Retail","0.5489581205640153","-27.333912383678822","-48.86606254044199","2024-07-01"
"BRA.24.244_1","São João Batista","GADM2","3.6","BR","All","0.6148735557371466","-27.333912383678822","-48.86606254044199","2024-07-01"
"BRA.24.244_1","São João Batista","GADM2","3.6","BR","Professional Services","0.6189036915631788","-27.333912383678822","-48.86606254044199","2024-07-01"
"BRA.24.244_1","São João Batista","GADM2","3.6","BR","Home Services","0.6143706127525782","-27.333912383678822","-48.86606254044199","2024-07-01"
"BRA.24.244_1","São João Batista","GADM2","3.6","BR","Restaurants","0.49925432917974566","-27.333912383678822","-48.86606254044199","2024-07-01"
"BRA.24.243_1","São Francisco do Sul","GADM2","3.6","BR","Professional Services","0.5358130813951933","-26.265974345767102","-48.631887259473785","2024-07-01"
"BRA.24.243_1","São Francisco do Sul","GADM2","3.6","BR","Public Good","0.7592338808075071","-26.265974345767102","-48.631887259473785","2024-07-01"
"BRA.24.243_1","São Francisco do Sul","GADM2","3.6","BR","Grocery & Convenience Stores","0.5230651298194865","-26.265974345767102","-48.631887259473785","2024-07-01"
"BRA.24.243_1","São Francisco do Sul","GADM2","3.6","BR","Local Events","0.4148021219599522","-26.265974345767102","-48.631887259473785","2024-07-01"
"BRA.24.243_1","São Francisco do Sul","GADM2","3.6","BR","Lifestyle Services","0.5921219602812455","-26.265974345767102","-48.631887259473785","2024-07-01"
"BRA.24.243_1","São Francisco do Sul","GADM2","3.6","BR","All","0.5242971136087868","-26.265974345767102","-48.631887259473785","2024-07-01"
"BRA.24.243_1","São Francisco do Sul","GADM2","3.6","BR","Home Services","0.47209682923318497","-26.265974345767102","-48.631887259473785","2024-07-01"
"BRA.24.143_1","Laguna","GADM2","3.6","BR","Business & Utility Services","0.732797821976308","-28.481809894146163","-48.84657537445789","2024-07-01"
"BRA.24.142_1","Lages","GADM2","3.6","BR","Retail","0.5343261907590418","-28.019091125150986","-50.33926658649542","2024-07-01"
"BRA.24.142_1","Lages","GADM2","3.6","BR","Home Services","0.5036627684281064","-28.019091125150986","-50.33926658649542","2024-07-01"
"BRA.24.142_1","Lages","GADM2","3.6","BR","Professional Services","0.5606072159844944","-28.019091125150986","-50.33926658649542","2024-07-01"
"BRA.24.142_1","Lages","GADM2","3.6","BR","Grocery & Convenience Stores","0.5220500236872255","-28.019091125150986","-50.33926658649542","2024-07-01"
"BRA.24.142_1","Lages","GADM2","3.6","BR","All","0.5652986864655835","-28.019091125150986","-50.33926658649542","2024-07-01"
"BRA.24.142_1","Lages","GADM2","3.6","BR","Manufacturing","0.6380031548822591","-28.019091125150986","-50.33926658649542","2024-07-01"
